S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;SAD;SD;Real;Imaginary;MeanB
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-3,22710314758622729;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-3,08163584210879948;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-2,79608330397872873;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-2,55579670878988940;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-2,15350272638926787;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-2,06713742816045531;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-2,00529471546712923;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-1,96435236376228040;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-1,89828992799254204;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-1,42706186689283343;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-1,29444270872819667;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-1,26085434784825257;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,63995688492134351;1,04894216745080e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,63995688492134351;-1,04894216745080e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-1,11927470540583918;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-1,06593107264522691;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,87385718030979986;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,80071363971991583;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,76398834726906351;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,69935080253199200;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,56582698269692311;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,50845495239462490;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,40728129028029009;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,35911058202713952;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,33196777035182318;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,31025832158812733;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,12630166870768514;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,08862013332638402;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,03285883195778425;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,02014257941118314;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01980943158686925;1,13611472491414e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01980943158686925;-1,13611472491414e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01905371505142698;3,57237536675055e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01905371505142698;-3,57237536675055e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01727664341707593;4,23885442486263e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01727664341707593;-4,23885442486263e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01525675604596960;2,88360351477116e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01525675604596960;-2,88360351477116e-03;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,003333333333333;-0,01432047544437708;0,00000000000000e+00;-2,40029349403067283
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-3,72791092603370089;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-3,43184538576436005;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-2,71857880633156546;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-2,64033654591954781;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-2,52475382639689494;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-2,31045847604795496;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-2,07197055504283600;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,90783490732178040;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,82933806733285564;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,66823341339188325;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,53874426266871778;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,36463562146437112;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,27390481698072633;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,18246351636840807;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,16390732814649933;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-1,14723850020745455;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,54444113045635434;9,90484896137756e-01;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,54444113045635434;-9,90484896137756e-01;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,91082005343146055;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,85643423386495510;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,80791560840461274;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,68653814221066245;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,53828193091465615;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,52075814184431091;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,48870746268774273;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,47115536150773341;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,41831478713821202;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,32988519219534618;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,19712605314145382;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,02417255083414697;0,00000000000000e+00;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01775434721755483;5,16196359203651e-03;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01775434721755483;-5,16196359203651e-03;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01761720241403273;8,31960157705910e-04;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01761720241403273;-8,31960157705910e-04;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01746149884047271;1,89267193656863e-03;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01746149884047271;-1,89267193656863e-03;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01440980234097524;1,00960130766910e-03;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01440980234097524;-1,00960130766910e-03;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01218378193318427;6,68216047424821e-04;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,335555555555556;-0,01218378193318427;-6,68216047424821e-04;-3,67159163885192319
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-3,80931848408582852;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-3,41482736864233205;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-2,95034414189086247;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-2,81069461914908292;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-2,73512111911787414;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-2,65424463670681643;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-2,61799622825019584;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-2,27493794582514086;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-2,10533142196700362;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-1,94710295621765450;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-1,81291447987229648;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-1,64736055595729813;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,66987855930009654;1,23068204279039e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,66987855930009654;-1,23068204279039e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-1,27442316471748551;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-1,08126599105335219;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-1,02764364067832425;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,98992294610037623;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,93334894059782070;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,68589749505579634;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,46064822042621162;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,40380284630830438;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,35881790442743294;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,20747597229922837;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,10961426739661437;0,00000000000000e+00;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,05933665806421015;2,85373584453305e-03;-5,49514152057545413
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,27881143451668322;TRUE;Carrying Capacities;2,667777777777778;-0,05933665806421015;-2,85373584453305e-03;-5,49514152057545413
