S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0,0;0,20918367346938774;0;0;0;None;Quadratic;FALSE;Normal;0,41677108011208475;1,211352591830071;-0,871885433359743;TRUE;Minimized
5;1;0;1;0;0,0;0,21428571428571427;0;0;0;None;Quadratic;FALSE;Normal;0,49362861155532300;1,124841261234756;-0,912544817268897;TRUE;Minimized
5;1;0;1;0;0,0;0,21938775510204081;0;0;0;None;Quadratic;FALSE;Normal;0,00478294701315463;0,875333653247057;-0,749515145841922;TRUE;Minimized
5;1;0;1;0;0,0;0,22448979591836732;0;0;0;None;Quadratic;FALSE;Normal;0,35657083545811474;0,988113764119932;-0,509200356834192;TRUE;Minimized
5;1;0;1;0;0,0;0,22959183673469385;0;0;0;None;Quadratic;FALSE;Normal;0,02692267531529069;1,292610534741271;-0,817907002468683;TRUE;Minimized
5;1;0;1;0;0,0;0,23469387755102039;0;0;0;None;Quadratic;FALSE;Normal;0,42543220124207437;1,528007951617439;-1,054622254611020;TRUE;Minimized
5;1;0;1;0;0,0;0,23979591836734693;0;0;0;None;Quadratic;FALSE;Normal;0,03754890640266240;1,300899000925336;-0,516005704767733;TRUE;Minimized
5;1;0;1;0;0,0;0,24489795918367346;0;0;0;None;Quadratic;FALSE;Normal;0,40878276084549725;1,140967644065717;-0,737371516520141;TRUE;Minimized
5;1;0;1;0;0,0;0,25000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,20508535229600966;1,275781473201240;-0,409886170621557;TRUE;Minimized
5;1;0;1;0;0,1;0,00000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,26375683443620801;0,854488332269809;-0,803716334822267;TRUE;Minimized
5;1;0;1;0;0,1;0,00510204081632653;0;0;0;None;Quadratic;FALSE;Normal;0,78527616476640105;0,861459568337377;-0,807098942328195;TRUE;Minimized
5;1;0;1;0;0,1;0,01020408163265306;0;0;0;None;Quadratic;FALSE;Normal;0,35801814170554280;0,829999945817426;-0,779219548787802;TRUE;Minimized
5;1;0;1;0;0,1;0,01530612244897959;0;0;0;None;Quadratic;FALSE;Normal;0,05476747732609510;0,844403420501399;-0,791168656541430;TRUE;Minimized
5;1;0;1;0;0,1;0,02040816326530612;0;0;0;None;Quadratic;FALSE;Normal;0,63100227178074419;0,864960644220229;-0,765774798857221;TRUE;Minimized
5;1;0;1;0;0,1;0,02551020408163265;0;0;0;None;Quadratic;FALSE;Normal;0,10180024942383170;0,857002374830719;-0,803801859739656;TRUE;Minimized
5;1;0;1;0;0,1;0,03061224489795918;0;0;0;None;Quadratic;FALSE;Normal;0,19489091960713267;0,841831102030722;-0,790993495106300;TRUE;Minimized
5;1;0;1;0;0,1;0,03571428571428571;0;0;0;None;Quadratic;FALSE;Normal;0,33047010982409120;0,914935022541430;-0,723649606328884;TRUE;Minimized
