S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;p
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,647364357253536582;FALSE;0,6
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,647364357253536582;FALSE;0,7
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,647364357253536582;FALSE;0,8
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,647364357253536582;TRUE;0,9
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,647364357253536582;TRUE;1,0
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;FALSE;0,1
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;FALSE;0,2
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;FALSE;0,3
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;FALSE;0,4
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;TRUE;0,5
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;TRUE;0,6
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;TRUE;0,7
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;TRUE;0,8
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;TRUE;0,9
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,627779220929369330;TRUE;1,0
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,1
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,2
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,3
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,4
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,5
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,6
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,7
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;FALSE;0,8
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;TRUE;0,9
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,864708196371793747;TRUE;1,0
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,1
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,2
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,3
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,4
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,5
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,6
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,7
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;FALSE;0,8
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;TRUE;0,9
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,754843530012294650;TRUE;1,0
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;FALSE;0,1
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;FALSE;0,2
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;FALSE;0,3
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;FALSE;0,4
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;FALSE;0,5
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;TRUE;0,6
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;TRUE;0,7
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;TRUE;0,8
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;TRUE;0,9
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,453568777069449425;TRUE;1,0
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,1
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,2
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,3
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,4
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,5
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,6
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,7
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;FALSE;0,8
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;TRUE;0,9
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,493585154181346297;TRUE;1,0
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,1
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,2
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,3
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,4
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,5
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,6
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,7
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;FALSE;0,8
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;TRUE;0,9
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,728726564440876245;TRUE;1,0
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;FALSE;0,1
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;FALSE;0,2
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;FALSE;0,3
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;FALSE;0,4
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;FALSE;0,5
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;TRUE;0,6
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;TRUE;0,7
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;TRUE;0,8
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;TRUE;0,9
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,350551057141274214;TRUE;1,0
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;FALSE;0,1
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;FALSE;0,2
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;FALSE;0,3
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;FALSE;0,4
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;FALSE;0,5
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;FALSE;0,6
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;FALSE;0,7
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;TRUE;0,8
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;TRUE;0,9
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,824761326191946864;TRUE;1,0
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,1
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,2
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,3
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,4
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,5
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,6
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,7
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;FALSE;0,8
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;TRUE;0,9
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,632492667762562633;TRUE;1,0
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;FALSE;0,1
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;FALSE;0,2
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;FALSE;0,3
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;FALSE;0,4
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;FALSE;0,5
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;TRUE;0,6
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;TRUE;0,7
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;TRUE;0,8
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;TRUE;0,9
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,162416710983961821;TRUE;1,0
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,1
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,2
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,3
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,4
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,5
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,6
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,7
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;FALSE;0,8
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;TRUE;0,9
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,127979865763336420;TRUE;1,0
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,1
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,2
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,3
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,4
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,5
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,6
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,7
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;FALSE;0,8
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;TRUE;0,9
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,517007370479404926;TRUE;1,0
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;FALSE;0,1
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;FALSE;0,2
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;FALSE;0,3
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;TRUE;0,4
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;TRUE;0,5
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;TRUE;0,6
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;TRUE;0,7
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;TRUE;0,8
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;TRUE;0,9
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,771670331479981542;TRUE;1,0
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;FALSE;0,1
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;FALSE;0,2
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;FALSE;0,3
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;FALSE;0,4
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;FALSE;0,5
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;FALSE;0,6
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;TRUE;0,7
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;TRUE;0,8
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;TRUE;0,9
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,648531023645773530;TRUE;1,0
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,1
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,2
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,3
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,4
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,5
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,6
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,7
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;FALSE;0,8
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;TRUE;0,9
20;1;0;1;0;0,000;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,056064522359520197;TRUE;1,0
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;FALSE;0,1
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;FALSE;0,2
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;FALSE;0,3
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;FALSE;0,4
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;FALSE;0,5
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;FALSE;0,6
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;TRUE;0,7
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;TRUE;0,8
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;TRUE;0,9
20;1;0;1;0;0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,800742124672979116;TRUE;1,0
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;FALSE;0,1
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;FALSE;0,2
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;FALSE;0,3
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;FALSE;0,4
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;FALSE;0,5
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;FALSE;0,6
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;FALSE;0,7
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;TRUE;0,8
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;TRUE;0,9
20;1;0;1;0;0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,405477816471830010;TRUE;1,0
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,1
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,2
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,3
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,4
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,5
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,6
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,7
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;FALSE;0,8
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;TRUE;0,9
20;1;0;1;0;0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,538558091036975384;TRUE;1,0
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;FALSE;0,1
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;FALSE;0,2
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;FALSE;0,3
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;FALSE;0,4
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;FALSE;0,5
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;TRUE;0,6
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;TRUE;0,7
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;TRUE;0,8
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;TRUE;0,9
20;1;0;1;0;-0,025;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,412030498730018735;TRUE;1,0
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;FALSE;0,1
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;FALSE;0,2
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;FALSE;0,3
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;FALSE;0,4
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;FALSE;0,5
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;FALSE;0,6
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;FALSE;0,7
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;TRUE;0,8
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;TRUE;0,9
20;1;0;1;0;-0,025;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,151112497784197330;TRUE;1,0
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;FALSE;0,1
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;FALSE;0,2
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;FALSE;0,3
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;FALSE;0,4
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;FALSE;0,5
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;FALSE;0,6
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;FALSE;0,7
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;TRUE;0,8
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;TRUE;0,9
20;1;0;1;0;-0,025;1,5;0;0;0;None;Quadratic;FALSE;Normal;0,795398466754704714;TRUE;1,0
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;FALSE;0,1
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;FALSE;0,2
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;FALSE;0,3
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;FALSE;0,4
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;FALSE;0,5
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;FALSE;0,6
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;TRUE;0,7
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;TRUE;0,8
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;TRUE;0,9
20;1;0;1;0;0,000;0,5;0;0;0;None;Quadratic;FALSE;Normal;0,861244509695097804;TRUE;1,0
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;FALSE;0,1
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;FALSE;0,2
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;FALSE;0,3
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;FALSE;0,4
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;FALSE;0,5
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;FALSE;0,6
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;TRUE;0,7
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;TRUE;0,8
20;1;0;1;0;0,000;1,0;0;0;0;None;Quadratic;FALSE;Normal;0,804835493210703135;TRUE;0,9
