S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;Noise;Type
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,079010594636201859;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,079010594636201859;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,079010594636201859;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,079010594636201859;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;FALSE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;TRUE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,971844579791650176;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,741007028846070170;TRUE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,524946926860138774;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,006621228996664286;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,880373051622882485;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,388068717904388905;TRUE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,035336199682205915;TRUE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,823386036558076739;TRUE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;FALSE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;FALSE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,162353404564782977;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;FALSE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;TRUE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,468248344259336591;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;FALSE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,725557438097894192;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;TRUE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,414870908716693521;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;TRUE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,672248786780983210;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,681564062600955367;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,636697699083015323;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;FALSE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,136972256237640977;TRUE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,4166666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,5000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;FALSE;0,5833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;TRUE;0,6666666666666666;Carrying Capacity
20;1;0;1;0;0,025;0,223606797749979;0;0;0;None;Quadratic;FALSE;Normal;0,585046323947608471;FALSE;0,7500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,583864811575040221;TRUE;0,0000000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,583864811575040221;TRUE;0,0833333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,583864811575040221;TRUE;0,1666666666666667;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,583864811575040221;TRUE;0,2500000000000000;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,583864811575040221;TRUE;0,3333333333333333;Carrying Capacity
20;1;0;1;0;0,025;0,000000000000000;0;0;0;None;Quadratic;FALSE;Normal;0,583864811575040221;TRUE;0,4166666666666666;Carrying Capacity
