S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,34767133765853941;1,217416735670673;-0,61013198132315671;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,34767133765853941;1,000000000000000;-0,11420370806825952;TRUE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,19913071813061833;6,190471597678247;-0,21230901699708060;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,19913071813061833;1,000000000000000;-0,11925351456178651;TRUE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,99976554815657437;1,356858396954183;-0,43562139738527994;TRUE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,99976554815657437;1,000000000000000;2,11431595216891033;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,56916415877640247;1,000015849602654;-0,99998415039734545;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,56916415877640247;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,50389527529478073;1,001928864111021;-0,70579688149567987;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,50389527529478073;1,000000000000000;1,71619597156843362;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,04906432260759175;1,436234401886907;-0,36857729583236432;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,04906432260759175;1,000000000000000;1,40699348534028146;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,13230191776528955;2,198004804777603;0,04215261036614926;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,13230191776528955;1,000000000000000;3,20874960576475132;FALSE;Carrying Capacity
